num_iteration,func_name,start_unix_timestamp,end_unix_timestamp,elapsed_ms
98,mandelbrot_seq,1747848928.055422,1747848928.208624,153.202
99,mandelbrot_seq,1747848928.369343,1747848928.520369,151.026
100,mandelbrot_seq,1747848928.659013,1747848928.809844,150.831
101,mandelbrot_seq,1747848928.945513,1747848929.096271,150.759
102,mandelbrot_seq,1747848929.230589,1747848929.382280,151.691
103,mandelbrot_seq,1747848929.534011,1747848929.685211,151.200
104,mandelbrot_seq,1747848929.838846,1747848929.990540,151.694
105,mandelbrot_seq,1747848930.143039,1747848930.293797,150.757
106,mandelbrot_seq,1747848930.442985,1747848930.594130,151.145
107,mandelbrot_seq,1747848930.734540,1747848930.886908,152.368
108,mandelbrot_seq,1747848931.027274,1747848931.178148,150.874
109,mandelbrot_seq,1747848931.333827,1747848931.484728,150.901
110,mandelbrot_seq,1747848931.640169,1747848931.791065,150.896
111,mandelbrot_seq,1747848931.938100,1747848932.090182,152.082
112,mandelbrot_seq,1747848932.240994,1747848932.393043,152.048
113,mandelbrot_seq,1747848932.543958,1747848932.696464,152.506
114,mandelbrot_seq,1747848932.860132,1747848933.010785,150.653
115,mandelbrot_seq,1747848933.161627,1747848933.314800,153.173
116,mandelbrot_seq,1747848933.460627,1747848933.611848,151.221
117,mandelbrot_seq,1747848933.773591,1747848933.924622,151.031
118,mandelbrot_seq,1747848934.080539,1747848934.232206,151.667
119,mandelbrot_seq,1747848934.370118,1747848934.521702,151.584
120,mandelbrot_seq,1747848934.678454,1747848934.829588,151.134
121,mandelbrot_seq,1747848934.987841,1747848935.139531,151.690
122,mandelbrot_seq,1747848935.284506,1747848935.436000,151.494
123,mandelbrot_seq,1747848935.575963,1747848935.726756,150.793
124,mandelbrot_seq,1747848935.862997,1747848936.013845,150.848
125,mandelbrot_seq,1747848936.155974,1747848936.306718,150.744
126,mandelbrot_seq,1747848936.448971,1747848936.600024,151.054
127,mandelbrot_seq,1747848936.746441,1747848936.897290,150.849
128,mandelbrot_seq,1747848937.042489,1747848937.195357,152.868
129,mandelbrot_seq,1747848937.351976,1747848937.502867,150.891
130,mandelbrot_seq,1747848937.647310,1747848937.798187,150.877
131,mandelbrot_seq,1747848937.953130,1747848938.104028,150.899
132,mandelbrot_seq,1747848938.255825,1747848938.407036,151.211
133,mandelbrot_seq,1747848938.542405,1747848938.693180,150.775
134,mandelbrot_seq,1747848938.860239,1747848939.011184,150.945
135,mandelbrot_seq,1747848939.161455,1747848939.312369,150.914
136,mandelbrot_seq,1747848939.456892,1747848939.609765,152.873
137,mandelbrot_seq,1747848939.803425,1747848939.954612,151.187
138,mandelbrot_seq,1747848940.102652,1747848940.253818,151.165
139,mandelbrot_seq,1747848940.416883,1747848940.567888,151.005
140,mandelbrot_seq,1747848940.715390,1747848940.866202,150.812
141,mandelbrot_seq,1747848941.015121,1747848941.168305,153.184
142,mandelbrot_seq,1747848941.311370,1747848941.462116,150.746
143,mandelbrot_seq,1747848941.605403,1747848941.756566,151.163
144,mandelbrot_seq,1747848941.916085,1747848942.067347,151.262
145,mandelbrot_seq,1747848942.239633,1747848942.390720,151.087
146,mandelbrot_seq,1747848942.527059,1747848942.677983,150.924
147,mandelbrot_seq,1747848942.836183,1747848942.987632,151.449
148,mandelbrot_seq,1747848943.128488,1747848943.280338,151.850
149,mandelbrot_seq,1747848943.418791,1747848943.569624,150.833
150,mandelbrot_seq,1747848943.699886,1747848943.850800,150.915
151,mandelbrot_seq,1747848944.010063,1747848944.161152,151.089
152,mandelbrot_seq,1747848944.305630,1747848944.456956,151.326
153,mandelbrot_seq,1747848944.606260,1747848944.757760,151.500
154,mandelbrot_seq,1747848944.905201,1747848945.056102,150.900
155,mandelbrot_seq,1747848945.205339,1747848945.356310,150.970
156,mandelbrot_seq,1747848945.504074,1747848945.654930,150.856
157,mandelbrot_seq,1747848945.800432,1747848945.951714,151.282
158,mandelbrot_seq,1747848946.083460,1747848946.234447,150.987
159,mandelbrot_seq,1747848946.372174,1747848946.523188,151.014
160,mandelbrot_seq,1747848946.674635,1747848946.825280,150.645
161,mandelbrot_seq,1747848946.968291,1747848947.119560,151.269
162,mandelbrot_seq,1747848947.269809,1747848947.421052,151.243
163,mandelbrot_seq,1747848947.552464,1747848947.703384,150.919
164,mandelbrot_seq,1747848947.842128,1747848947.993938,151.811
165,mandelbrot_seq,1747848948.134408,1747848948.286862,152.454
166,mandelbrot_seq,1747848948.451889,1747848948.602908,151.020
167,mandelbrot_seq,1747848948.765001,1747848948.917958,152.957
168,mandelbrot_seq,1747848949.065252,1747848949.217270,152.018
169,mandelbrot_seq,1747848949.372207,1747848949.523771,151.564
170,mandelbrot_seq,1747848949.676457,1747848949.827840,151.384
171,mandelbrot_seq,1747848949.974897,1747848950.126779,151.882
172,mandelbrot_seq,1747848950.264035,1747848950.414900,150.865
173,mandelbrot_seq,1747848950.560947,1747848950.712313,151.366
174,mandelbrot_seq,1747848950.871470,1747848951.022413,150.943
175,mandelbrot_seq,1747848951.163063,1747848951.313947,150.885
176,mandelbrot_seq,1747848951.458340,1747848951.610416,152.077
177,mandelbrot_seq,1747848951.757719,1747848951.910119,152.400
178,mandelbrot_seq,1747848952.061506,1747848952.212806,151.299
179,mandelbrot_seq,1747848952.382196,1747848952.534960,152.764
180,mandelbrot_seq,1747848952.670505,1747848952.821962,151.456
181,mandelbrot_seq,1747848952.969298,1747848953.120117,150.819
182,mandelbrot_seq,1747848953.271552,1747848953.422374,150.823
183,mandelbrot_seq,1747848953.565178,1747848953.716471,151.294
184,mandelbrot_seq,1747848953.883346,1747848954.034417,151.071
185,mandelbrot_seq,1747848954.183260,1747848954.334086,150.827
186,mandelbrot_seq,1747848954.485955,1747848954.637746,151.791
187,mandelbrot_seq,1747848954.807540,1747848954.958263,150.723
188,mandelbrot_seq,1747848955.119018,1747848955.269854,150.836
189,mandelbrot_seq,1747848955.404542,1747848955.555306,150.764
190,mandelbrot_seq,1747848955.722075,1747848955.873078,151.004
191,mandelbrot_seq,1747848956.012673,1747848956.163424,150.750
192,mandelbrot_seq,1747848956.316255,1747848956.470096,153.841
193,mandelbrot_seq,1747848956.627135,1747848956.779068,151.933
194,mandelbrot_seq,1747848956.923467,1747848957.075223,151.756
195,mandelbrot_seq,1747848957.228170,1747848957.378933,150.763
196,mandelbrot_seq,1747848957.523045,1747848957.674004,150.959
197,mandelbrot_seq,1747848957.816512,1747848957.967233,150.722
198,mandelbrot_seq,1747848958.130511,1747848958.281476,150.964
199,mandelbrot_seq,1747848958.424307,1747848958.575487,151.180
200,mandelbrot_seq,1747848958.754367,1747848958.906320,151.953
201,mandelbrot_seq,1747848959.072920,1747848959.225607,152.687
202,mandelbrot_seq,1747848959.375094,1747848959.529755,154.661
203,mandelbrot_seq,1747848959.701118,1747848959.853207,152.090
204,mandelbrot_seq,1747848959.980984,1747848960.131774,150.789
205,mandelbrot_seq,1747848960.287397,1747848960.438807,151.410
206,mandelbrot_seq,1747848960.604302,1747848960.756977,152.675
207,mandelbrot_seq,1747848960.901625,1747848961.053234,151.609
208,mandelbrot_seq,1747848961.197914,1747848961.348936,151.021
209,mandelbrot_seq,1747848961.492121,1747848961.644323,152.202
210,mandelbrot_seq,1747848961.797388,1747848961.948200,150.812
211,mandelbrot_seq,1747848962.100955,1747848962.251856,150.901
212,mandelbrot_seq,1747848962.396084,1747848962.546836,150.751
213,mandelbrot_seq,1747848962.705406,1747848962.857828,152.422
214,mandelbrot_seq,1747848963.033803,1747848963.186218,152.414
215,mandelbrot_seq,1747848963.345366,1747848963.496572,151.206
216,mandelbrot_seq,1747848963.646351,1747848963.799402,153.051
217,mandelbrot_seq,1747848963.954130,1747848964.105471,151.341
218,mandelbrot_seq,1747848964.267187,1747848964.417994,150.808
219,mandelbrot_seq,1747848964.556324,1747848964.707742,151.418
220,mandelbrot_seq,1747848964.848061,1747848964.998864,150.802
221,mandelbrot_seq,1747848965.144351,1747848965.295442,151.091
222,mandelbrot_seq,1747848965.465145,1747848965.617261,152.116
223,mandelbrot_seq,1747848965.767766,1747848965.918720,150.954
224,mandelbrot_seq,1747848966.073151,1747848966.225375,152.225
225,mandelbrot_seq,1747848966.397120,1747848966.549068,151.948
226,mandelbrot_seq,1747848966.700599,1747848966.851601,151.002
227,mandelbrot_seq,1747848966.987236,1747848967.138189,150.954
228,mandelbrot_seq,1747848967.296701,1747848967.447783,151.082
229,mandelbrot_seq,1747848967.596127,1747848967.746945,150.818
230,mandelbrot_seq,1747848967.906916,1747848968.058310,151.394
231,mandelbrot_seq,1747848968.202799,1747848968.353670,150.871
232,mandelbrot_seq,1747848968.512930,1747848968.664486,151.556
233,mandelbrot_seq,1747848968.811555,1747848968.962762,151.207
234,mandelbrot_seq,1747848969.111686,1747848969.262968,151.282
235,mandelbrot_seq,1747848969.426723,1747848969.579643,152.920
236,mandelbrot_seq,1747848969.742626,1747848969.893817,151.191
237,mandelbrot_seq,1747848970.042736,1747848970.194945,152.209
238,mandelbrot_seq,1747848970.358362,1747848970.509887,151.525
239,mandelbrot_seq,1747848970.650365,1747848970.802152,151.787
240,mandelbrot_seq,1747848970.960277,1747848971.111228,150.951
241,mandelbrot_seq,1747848971.269674,1747848971.420929,151.255
242,mandelbrot_seq,1747848971.584309,1747848971.735434,151.125
243,mandelbrot_seq,1747848971.888540,1747848972.039823,151.284
244,mandelbrot_seq,1747848972.188915,1747848972.340142,151.227
245,mandelbrot_seq,1747848972.467891,1747848972.619116,151.225
246,mandelbrot_seq,1747848972.766218,1747848972.917489,151.271
247,mandelbrot_seq,1747848973.060069,1747848973.211137,151.068
248,mandelbrot_seq,1747848973.353909,1747848973.506387,152.478
249,mandelbrot_seq,1747848973.655407,1747848973.806984,151.577
250,mandelbrot_seq,1747848973.948409,1747848974.099768,151.358
251,mandelbrot_seq,1747848974.243533,1747848974.396619,153.086
252,mandelbrot_seq,1747848974.548368,1747848974.700835,152.467
253,mandelbrot_seq,1747848974.846255,1747848974.998080,151.825
254,mandelbrot_seq,1747848975.151515,1747848975.303549,152.034
255,mandelbrot_seq,1747848975.449486,1747848975.600752,151.266
256,mandelbrot_seq,1747848975.749477,1747848975.903212,153.734
257,mandelbrot_seq,1747848976.033992,1747848976.186292,152.301
258,mandelbrot_seq,1747848976.337684,1747848976.489004,151.320
259,mandelbrot_seq,1747848976.645676,1747848976.798067,152.391
260,mandelbrot_seq,1747848976.959771,1747848977.112221,152.449
261,mandelbrot_seq,1747848977.269310,1747848977.420641,151.331
262,mandelbrot_seq,1747848977.557171,1747848977.709225,152.054
263,mandelbrot_seq,1747848977.873985,1747848978.025698,151.713
264,mandelbrot_seq,1747848978.167718,1747848978.319031,151.313
265,mandelbrot_seq,1747848978.459834,1747848978.611828,151.994
266,mandelbrot_seq,1747848978.757226,1747848978.908547,151.322
267,mandelbrot_seq,1747848979.074061,1747848979.225820,151.759
268,mandelbrot_seq,1747848979.363629,1747848979.514888,151.259
269,mandelbrot_seq,1747848979.658061,1747848979.811438,153.377
270,mandelbrot_seq,1747848979.967551,1747848980.118997,151.446
271,mandelbrot_seq,1747848980.265675,1747848980.417362,151.687
272,mandelbrot_seq,1747848980.573313,1747848980.725272,151.959
273,mandelbrot_seq,1747848980.886997,1747848981.038037,151.039
274,mandelbrot_seq,1747848981.195113,1747848981.346460,151.347
275,mandelbrot_seq,1747848981.501407,1747848981.652781,151.375
276,mandelbrot_seq,1747848981.789980,1747848981.942299,152.319
277,mandelbrot_seq,1747848982.105383,1747848982.256971,151.589
278,mandelbrot_seq,1747848982.402665,1747848982.553725,151.060
279,mandelbrot_seq,1747848982.693806,1747848982.845700,151.894
280,mandelbrot_seq,1747848982.980100,1747848983.131212,151.112
281,mandelbrot_seq,1747848983.294152,1747848983.445213,151.061
282,mandelbrot_seq,1747848983.595619,1747848983.746915,151.297
283,mandelbrot_seq,1747848983.894622,1747848984.045954,151.332
284,mandelbrot_seq,1747848984.193203,1747848984.344172,150.969
285,mandelbrot_seq,1747848984.487061,1747848984.638059,150.998
286,mandelbrot_seq,1747848984.806080,1747848984.956980,150.901
287,mandelbrot_seq,1747848985.100938,1747848985.253184,152.246
288,mandelbrot_seq,1747848985.406711,1747848985.558872,152.160
289,mandelbrot_seq,1747848985.710228,1747848985.861092,150.864
290,mandelbrot_seq,1747848985.999788,1747848986.151814,152.026
291,mandelbrot_seq,1747848986.317647,1747848986.470701,153.054
292,mandelbrot_seq,1747848986.619611,1747848986.770896,151.286
293,mandelbrot_seq,1747848986.905755,1747848987.056848,151.093
294,mandelbrot_seq,1747848987.215182,1747848987.375561,160.379
295,mandelbrot_seq,1747848987.539696,1747848987.691457,151.761
296,mandelbrot_seq,1747848987.838588,1747848987.990234,151.646
297,mandelbrot_seq,1747848988.131711,1747848988.282880,151.169
298,mandelbrot_seq,1747848988.456401,1747848988.607420,151.018
299,mandelbrot_seq,1747848988.772167,1747848988.923892,151.725
300,mandelbrot_seq,1747848989.066295,1747848989.217700,151.405
301,mandelbrot_seq,1747848989.384668,1747848989.537228,152.560
302,mandelbrot_seq,1747848989.699659,1747848989.850626,150.967
303,mandelbrot_seq,1747848990.016388,1747848990.167649,151.260
304,mandelbrot_seq,1747848990.306675,1747848990.458407,151.732
305,mandelbrot_seq,1747848990.618848,1747848990.770105,151.257
306,mandelbrot_seq,1747848990.922028,1747848991.073103,151.075
307,mandelbrot_seq,1747848991.217249,1747848991.368285,151.037
308,mandelbrot_seq,1747848991.517287,1747848991.668281,150.994
309,mandelbrot_seq,1747848991.813260,1747848991.964881,151.622
310,mandelbrot_seq,1747848992.106746,1747848992.258397,151.650
311,mandelbrot_seq,1747848992.404045,1747848992.555295,151.250
312,mandelbrot_seq,1747848992.695166,1747848992.846106,150.940
313,mandelbrot_seq,1747848993.002391,1747848993.153457,151.066
314,mandelbrot_seq,1747848993.299104,1747848993.450931,151.827
315,mandelbrot_seq,1747848993.603150,1747848993.754537,151.387
316,mandelbrot_seq,1747848993.880045,1747848994.031389,151.344
317,mandelbrot_seq,1747848994.193090,1747848994.344232,151.142
318,mandelbrot_seq,1747848994.488086,1747848994.639313,151.228
319,mandelbrot_seq,1747848994.793744,1747848994.944571,150.828
320,mandelbrot_seq,1747848995.086096,1747848995.236911,150.815
321,mandelbrot_seq,1747848995.405664,1747848995.556587,150.923
322,mandelbrot_seq,1747848995.698361,1747848995.849981,151.619
323,mandelbrot_seq,1747848996.016742,1747848996.167765,151.023
324,mandelbrot_seq,1747848996.312407,1747848996.463567,151.160
325,mandelbrot_seq,1747848996.609154,1747848996.761374,152.220
326,mandelbrot_seq,1747848996.917365,1747848997.068448,151.082
327,mandelbrot_seq,1747848997.206258,1747848997.357540,151.282
328,mandelbrot_seq,1747848997.498876,1747848997.650111,151.236
329,mandelbrot_seq,1747848997.799626,1747848997.950849,151.223
330,mandelbrot_seq,1747848998.100133,1747848998.251763,151.629
331,mandelbrot_seq,1747848998.389145,1747848998.540881,151.736
332,mandelbrot_seq,1747848998.678391,1747848998.829201,150.810
333,mandelbrot_seq,1747848998.978808,1747848999.130133,151.325
334,mandelbrot_seq,1747848999.287594,1747848999.438699,151.105
335,mandelbrot_seq,1747848999.603340,1747848999.754354,151.014
336,mandelbrot_seq,1747848999.893454,1747849000.044671,151.217
337,mandelbrot_seq,1747849000.210673,1747849000.361961,151.288
338,mandelbrot_seq,1747849000.502040,1747849000.653580,151.540
339,mandelbrot_seq,1747849000.822339,1747849000.973113,150.774
340,mandelbrot_seq,1747849001.138783,1747849001.290177,151.395
341,mandelbrot_seq,1747849001.438992,1747849001.590113,151.121
342,mandelbrot_seq,1747849001.742018,1747849001.892955,150.937
343,mandelbrot_seq,1747849002.035019,1747849002.187089,152.070
344,mandelbrot_seq,1747849002.330363,1747849002.481812,151.449
345,mandelbrot_seq,1747849002.637049,1747849002.787955,150.905
346,mandelbrot_seq,1747849002.935587,1747849003.086688,151.101
347,mandelbrot_seq,1747849003.230470,1747849003.382038,151.568
348,mandelbrot_seq,1747849003.522688,1747849003.673929,151.240
349,mandelbrot_seq,1747849003.834377,1747849003.985877,151.500
350,mandelbrot_seq,1747849004.135133,1747849004.286355,151.222
351,mandelbrot_seq,1747849004.451932,1747849004.602988,151.057
352,mandelbrot_seq,1747849004.745461,1747849004.897027,151.566
353,mandelbrot_seq,1747849005.068100,1747849005.219370,151.270
354,mandelbrot_seq,1747849005.368572,1747849005.520015,151.443
355,mandelbrot_seq,1747849005.657078,1747849005.807966,150.887
356,mandelbrot_seq,1747849005.963279,1747849006.114847,151.568
357,mandelbrot_seq,1747849006.271070,1747849006.421958,150.888
358,mandelbrot_seq,1747849006.578960,1747849006.729923,150.962
359,mandelbrot_seq,1747849006.880558,1747849007.032571,152.012
360,mandelbrot_seq,1747849007.170219,1747849007.321102,150.883
361,mandelbrot_seq,1747849007.465102,1747849007.616074,150.972
362,mandelbrot_seq,1747849007.779743,1747849007.930529,150.787
363,mandelbrot_seq,1747849008.079017,1747849008.229985,150.967
364,mandelbrot_seq,1747849008.387057,1747849008.538072,151.015
365,mandelbrot_seq,1747849008.688338,1747849008.839181,150.843
366,mandelbrot_seq,1747849008.982740,1747849009.133670,150.930
367,mandelbrot_seq,1747849009.304839,1747849009.456455,151.616
368,mandelbrot_seq,1747849009.605564,1747849009.756306,150.742
369,mandelbrot_seq,1747849009.924992,1747849010.075842,150.850
370,mandelbrot_seq,1747849010.214159,1747849010.367115,152.957
371,mandelbrot_seq,1747849010.503549,1747849010.654489,150.940
372,mandelbrot_seq,1747849010.826924,1747849010.977910,150.986
373,mandelbrot_seq,1747849011.143367,1747849011.294854,151.487
374,mandelbrot_seq,1747849011.449112,1747849011.602454,153.342
375,mandelbrot_seq,1747849011.754480,1747849011.906167,151.687
376,mandelbrot_seq,1747849012.051760,1747849012.203844,152.084
377,mandelbrot_seq,1747849012.385414,1747849012.538695,153.281
378,mandelbrot_seq,1747849012.685431,1747849012.837141,151.709
379,mandelbrot_seq,1747849012.973021,1747849013.124809,151.788
380,mandelbrot_seq,1747849013.274089,1747849013.425301,151.212
381,mandelbrot_seq,1747849013.557950,1747849013.709141,151.191
382,mandelbrot_seq,1747849013.849589,1747849014.000596,151.007
383,mandelbrot_seq,1747849014.136861,1747849014.287893,151.032
384,mandelbrot_seq,1747849014.435861,1747849014.589811,153.950
385,mandelbrot_seq,1747849014.753327,1747849014.905755,152.427
386,mandelbrot_seq,1747849015.041762,1747849015.194558,152.796
387,mandelbrot_seq,1747849015.333381,1747849015.484609,151.228
388,mandelbrot_seq,1747849015.630635,1747849015.782481,151.845
389,mandelbrot_seq,1747849015.934179,1747849016.087384,153.204
390,mandelbrot_seq,1747849016.231320,1747849016.383084,151.764
391,mandelbrot_seq,1747849016.539757,1747849016.690700,150.943
392,mandelbrot_seq,1747849016.844255,1747849016.995420,151.165
393,mandelbrot_seq,1747849017.155013,1747849017.307279,152.266
394,mandelbrot_seq,1747849017.459948,1747849017.613070,153.121
395,mandelbrot_seq,1747849017.770429,1747849017.921905,151.476
396,mandelbrot_seq,1747849018.060997,1747849018.213115,152.118
397,mandelbrot_seq,1747849018.363643,1747849018.516089,152.446
398,mandelbrot_seq,1747849018.655121,1747849018.806874,151.753
399,mandelbrot_seq,1747849018.941465,1747849019.092858,151.392
400,mandelbrot_seq,1747849019.242180,1747849019.393741,151.561
401,mandelbrot_seq,1747849019.556419,1747849019.708312,151.892
402,mandelbrot_seq,1747849019.864674,1747849020.015648,150.974
403,mandelbrot_seq,1747849020.172334,1747849020.323311,150.977
404,mandelbrot_seq,1747849020.461598,1747849020.613096,151.497
405,mandelbrot_seq,1747849020.763775,1747849020.915540,151.766
406,mandelbrot_seq,1747849021.066931,1747849021.218186,151.255
407,mandelbrot_seq,1747849021.373314,1747849021.525002,151.688
408,mandelbrot_seq,1747849021.672598,1747849021.824142,151.544
409,mandelbrot_seq,1747849021.969190,1747849022.120255,151.065
410,mandelbrot_seq,1747849022.259123,1747849022.410455,151.332
411,mandelbrot_seq,1747849022.568096,1747849022.719198,151.102
412,mandelbrot_seq,1747849022.868172,1747849023.019884,151.712
413,mandelbrot_seq,1747849023.167100,1747849023.318401,151.300
414,mandelbrot_seq,1747849023.453557,1747849023.606508,152.951
415,mandelbrot_seq,1747849023.754043,1747849023.904806,150.763
416,mandelbrot_seq,1747849024.048210,1747849024.199375,151.165
417,mandelbrot_seq,1747849024.343341,1747849024.494072,150.732
418,mandelbrot_seq,1747849024.637809,1747849024.788760,150.951
419,mandelbrot_seq,1747849024.956139,1747849025.107560,151.422
420,mandelbrot_seq,1747849025.247174,1747849025.398165,150.991
421,mandelbrot_seq,1747849025.536108,1747849025.687511,151.403
422,mandelbrot_seq,1747849025.838218,1747849025.989569,151.351
423,mandelbrot_seq,1747849026.136311,1747849026.287302,150.992
424,mandelbrot_seq,1747849026.445359,1747849026.596541,151.182
425,mandelbrot_seq,1747849026.734729,1747849026.886727,151.998
426,mandelbrot_seq,1747849027.031061,1747849027.182335,151.274
427,mandelbrot_seq,1747849027.334358,1747849027.485472,151.114
428,mandelbrot_seq,1747849027.650195,1747849027.801831,151.636
429,mandelbrot_seq,1747849027.951414,1747849028.104054,152.640
430,mandelbrot_seq,1747849028.255074,1747849028.406451,151.376
431,mandelbrot_seq,1747849028.543338,1747849028.694035,150.697
432,mandelbrot_seq,1747849028.839484,1747849028.990622,151.138
