num_iteration,func_name,start_unix_timestamp,end_unix_timestamp,elapsed_ms
192,mandelbrot_seq,1748012730.866648,1748012731.106946,240.299
193,mandelbrot_seq,1748012731.166632,1748012731.411124,244.492
194,mandelbrot_seq,1748012731.473635,1748012731.718435,244.800
195,mandelbrot_seq,1748012731.766661,1748012732.007330,240.669
196,mandelbrot_seq,1748012732.061608,1748012732.306355,244.748
197,mandelbrot_seq,1748012732.354652,1748012732.603048,248.396
198,mandelbrot_seq,1748012732.658675,1748012732.899463,240.788
199,mandelbrot_seq,1748012732.942649,1748012733.186130,243.481
200,mandelbrot_seq,1748012733.245654,1748012733.490698,245.046
201,mandelbrot_seq,1748012733.548663,1748012733.790054,241.391
202,mandelbrot_seq,1748012733.860652,1748012734.107780,247.129
203,mandelbrot_seq,1748012734.160647,1748012734.410512,249.866
204,mandelbrot_seq,1748012734.464622,1748012734.714144,249.523
205,mandelbrot_seq,1748012734.760652,1748012734.998993,238.342
206,mandelbrot_seq,1748012735.055640,1748012735.303885,248.245
207,mandelbrot_seq,1748012735.368639,1748012735.610743,242.105
208,mandelbrot_seq,1748012735.656657,1748012735.905055,248.398
209,mandelbrot_seq,1748012735.948654,1748012736.193546,244.893
210,mandelbrot_seq,1748012736.251644,1748012736.500287,248.643
211,mandelbrot_seq,1748012736.550655,1748012736.793135,242.481
212,mandelbrot_seq,1748012736.840674,1748012737.082730,242.056
213,mandelbrot_seq,1748012737.129682,1748012737.370715,241.034
214,mandelbrot_seq,1748012737.415685,1748012737.657979,242.294
215,mandelbrot_seq,1748012737.698631,1748012737.943735,245.105
216,mandelbrot_seq,1748012737.997633,1748012738.250513,252.880
217,mandelbrot_seq,1748012738.318658,1748012738.568000,249.343
218,mandelbrot_seq,1748012738.619636,1748012738.866186,246.551
219,mandelbrot_seq,1748012738.950665,1748012739.191828,241.163
220,mandelbrot_seq,1748012739.236650,1748012739.485427,248.779
221,mandelbrot_seq,1748012739.534690,1748012739.780325,245.634
222,mandelbrot_seq,1748012739.851658,1748012740.092239,240.582
223,mandelbrot_seq,1748012740.155660,1748012740.396021,240.361
224,mandelbrot_seq,1748012740.462667,1748012740.704116,241.450
225,mandelbrot_seq,1748012740.765661,1748012741.013756,248.096
226,mandelbrot_seq,1748012741.067659,1748012741.311460,243.802
227,mandelbrot_seq,1748012741.382635,1748012741.627167,244.532
228,mandelbrot_seq,1748012741.683631,1748012741.930560,246.929
229,mandelbrot_seq,1748012741.973644,1748012742.232048,258.404
230,mandelbrot_seq,1748012742.280666,1748012742.524558,243.893
231,mandelbrot_seq,1748012742.577654,1748012742.827285,249.630
232,mandelbrot_seq,1748012742.888692,1748012743.130153,241.462
233,mandelbrot_seq,1748012743.169654,1748012743.418681,249.028
234,mandelbrot_seq,1748012743.465637,1748012743.710819,245.183
235,mandelbrot_seq,1748012743.766649,1748012744.010942,244.294
236,mandelbrot_seq,1748012744.061655,1748012744.306143,244.489
237,mandelbrot_seq,1748012744.366922,1748012744.610975,244.054
238,mandelbrot_seq,1748012744.660659,1748012744.906562,245.904
239,mandelbrot_seq,1748012744.973700,1748012745.224037,250.337
240,mandelbrot_seq,1748012745.268684,1748012745.507852,239.168
241,mandelbrot_seq,1748012745.579668,1748012745.821236,241.568
242,mandelbrot_seq,1748012745.875668,1748012746.120724,245.057
243,mandelbrot_seq,1748012746.187664,1748012746.428984,241.321
244,mandelbrot_seq,1748012746.485647,1748012746.733296,247.650
245,mandelbrot_seq,1748012746.787662,1748012747.034754,247.093
246,mandelbrot_seq,1748012747.087660,1748012747.333749,246.089
247,mandelbrot_seq,1748012747.395660,1748012747.640011,244.351
248,mandelbrot_seq,1748012747.691650,1748012747.933026,241.376
249,mandelbrot_seq,1748012747.978646,1748012748.227910,249.265
250,mandelbrot_seq,1748012748.272641,1748012748.523245,250.604
251,mandelbrot_seq,1748012748.571657,1748012748.820323,248.665
252,mandelbrot_seq,1748012748.884658,1748012749.125773,241.116
253,mandelbrot_seq,1748012749.173652,1748012749.418672,245.020
254,mandelbrot_seq,1748012749.472669,1748012749.713487,240.819
255,mandelbrot_seq,1748012749.775655,1748012750.023628,247.974
256,mandelbrot_seq,1748012750.078656,1748012750.327187,248.531
257,mandelbrot_seq,1748012750.397631,1748012750.642839,245.209
258,mandelbrot_seq,1748012750.694751,1748012750.939036,244.285
259,mandelbrot_seq,1748012750.989662,1748012751.244541,254.880
260,mandelbrot_seq,1748012751.294622,1748012751.546512,251.890
261,mandelbrot_seq,1748012751.597671,1748012751.845113,247.443
262,mandelbrot_seq,1748012751.897636,1748012752.140811,243.176
263,mandelbrot_seq,1748012752.199668,1748012752.447158,247.491
264,mandelbrot_seq,1748012752.507644,1748012752.750885,243.241
265,mandelbrot_seq,1748012752.830659,1748012753.078055,247.397
266,mandelbrot_seq,1748012753.135651,1748012753.376322,240.671
267,mandelbrot_seq,1748012753.425637,1748012753.672949,247.313
268,mandelbrot_seq,1748012753.721646,1748012753.971180,249.534
269,mandelbrot_seq,1748012754.020634,1748012754.269798,249.164
270,mandelbrot_seq,1748012754.314636,1748012754.557327,242.692
271,mandelbrot_seq,1748012754.606601,1748012754.849894,243.291
272,mandelbrot_seq,1748012754.889621,1748012755.128714,239.093
273,mandelbrot_seq,1748012755.169644,1748012755.409966,240.323
274,mandelbrot_seq,1748012755.459642,1748012755.705374,245.733
275,mandelbrot_seq,1748012755.756629,1748012756.000800,244.171
276,mandelbrot_seq,1748012756.052641,1748012756.297628,244.988
277,mandelbrot_seq,1748012756.344669,1748012756.588327,243.658
278,mandelbrot_seq,1748012756.641645,1748012756.886132,244.488
279,mandelbrot_seq,1748012756.948641,1748012757.192977,244.337
280,mandelbrot_seq,1748012757.249693,1748012757.491716,242.024
281,mandelbrot_seq,1748012757.534646,1748012757.792814,258.169
282,mandelbrot_seq,1748012757.842591,1748012758.086925,244.335
283,mandelbrot_seq,1748012758.145644,1748012758.390736,245.091
284,mandelbrot_seq,1748012758.444652,1748012758.688432,243.780
285,mandelbrot_seq,1748012758.743650,1748012758.986637,242.988
286,mandelbrot_seq,1748012759.042635,1748012759.284947,242.312
287,mandelbrot_seq,1748012759.325678,1748012759.575106,249.428
288,mandelbrot_seq,1748012759.657614,1748012759.903699,246.085
289,mandelbrot_seq,1748012759.952646,1748012760.197984,245.338
290,mandelbrot_seq,1748012760.241642,1748012760.490200,248.558
291,mandelbrot_seq,1748012760.534637,1748012760.782290,247.654
292,mandelbrot_seq,1748012760.826721,1748012761.071713,244.993
293,mandelbrot_seq,1748012761.132622,1748012761.372985,240.364
294,mandelbrot_seq,1748012761.413641,1748012761.663484,249.843
295,mandelbrot_seq,1748012761.712675,1748012761.959311,246.636
296,mandelbrot_seq,1748012762.014670,1748012762.261211,246.542
297,mandelbrot_seq,1748012762.316666,1748012762.560179,243.513
298,mandelbrot_seq,1748012762.603650,1748012762.850133,246.484
299,mandelbrot_seq,1748012762.908641,1748012763.149138,240.497
300,mandelbrot_seq,1748012763.207657,1748012763.452316,244.660
301,mandelbrot_seq,1748012763.514673,1748012763.758722,244.050
302,mandelbrot_seq,1748012763.804654,1748012764.051361,246.708
303,mandelbrot_seq,1748012764.105597,1748012764.347403,241.806
304,mandelbrot_seq,1748012764.395664,1748012764.636038,240.376
305,mandelbrot_seq,1748012764.680644,1748012764.921603,240.961
306,mandelbrot_seq,1748012764.971625,1748012765.221131,249.507
307,mandelbrot_seq,1748012765.281743,1748012765.525919,244.177
308,mandelbrot_seq,1748012765.582655,1748012765.827131,244.475
309,mandelbrot_seq,1748012765.882619,1748012766.123459,240.840
310,mandelbrot_seq,1748012766.179642,1748012766.426687,247.045
311,mandelbrot_seq,1748012766.478633,1748012766.726621,247.989
312,mandelbrot_seq,1748012766.772626,1748012767.016028,243.402
313,mandelbrot_seq,1748012767.070650,1748012767.316764,246.115
314,mandelbrot_seq,1748012767.357651,1748012767.602629,244.978
315,mandelbrot_seq,1748012767.662682,1748012767.911544,248.862
316,mandelbrot_seq,1748012767.959683,1748012768.206262,246.579
317,mandelbrot_seq,1748012768.257646,1748012768.502023,244.378
318,mandelbrot_seq,1748012768.545671,1748012768.798145,252.474
319,mandelbrot_seq,1748012768.844651,1748012769.084462,239.810
320,mandelbrot_seq,1748012769.147657,1748012769.396245,248.588
321,mandelbrot_seq,1748012769.447734,1748012769.701300,253.568
322,mandelbrot_seq,1748012769.760059,1748012770.011564,251.507
323,mandelbrot_seq,1748012770.057650,1748012770.304956,247.306
324,mandelbrot_seq,1748012770.364647,1748012770.604925,240.278
325,mandelbrot_seq,1748012770.648628,1748012770.889332,240.704
326,mandelbrot_seq,1748012770.934620,1748012771.183879,249.259
327,mandelbrot_seq,1748012771.237656,1748012771.493347,255.692
328,mandelbrot_seq,1748012771.548651,1748012771.796269,247.618
329,mandelbrot_seq,1748012771.852646,1748012772.094321,241.675
330,mandelbrot_seq,1748012772.160648,1748012772.405370,244.723
331,mandelbrot_seq,1748012772.466632,1748012772.707597,240.966
332,mandelbrot_seq,1748012772.757679,1748012772.998209,240.530
333,mandelbrot_seq,1748012773.053622,1748012773.298940,245.318
334,mandelbrot_seq,1748012773.345624,1748012773.594004,248.380
335,mandelbrot_seq,1748012773.656665,1748012773.896618,239.954
336,mandelbrot_seq,1748012773.949646,1748012774.192954,243.309
337,mandelbrot_seq,1748012774.248657,1748012774.504349,255.693
338,mandelbrot_seq,1748012774.564636,1748012774.804837,240.201
339,mandelbrot_seq,1748012774.870640,1748012775.111532,240.892
340,mandelbrot_seq,1748012775.168675,1748012775.410098,241.424
341,mandelbrot_seq,1748012775.458648,1748012775.699861,241.214
342,mandelbrot_seq,1748012775.744641,1748012775.989132,244.492
343,mandelbrot_seq,1748012776.038663,1748012776.279192,240.528
344,mandelbrot_seq,1748012776.338648,1748012776.588149,249.502
345,mandelbrot_seq,1748012776.641645,1748012776.882902,241.258
346,mandelbrot_seq,1748012776.935650,1748012777.178341,242.692
347,mandelbrot_seq,1748012777.250665,1748012777.497347,246.683
348,mandelbrot_seq,1748012777.543674,1748012777.784423,240.749
349,mandelbrot_seq,1748012777.834650,1748012778.077746,243.097
350,mandelbrot_seq,1748012778.137667,1748012778.379107,241.441
351,mandelbrot_seq,1748012778.446638,1748012778.696422,249.784
352,mandelbrot_seq,1748012778.750683,1748012778.999457,248.775
353,mandelbrot_seq,1748012779.038654,1748012779.291848,253.195
354,mandelbrot_seq,1748012779.348663,1748012779.598184,249.521
355,mandelbrot_seq,1748012779.643661,1748012779.885462,241.802
356,mandelbrot_seq,1748012779.940658,1748012780.188801,248.145
357,mandelbrot_seq,1748012780.259647,1748012780.509600,249.953
358,mandelbrot_seq,1748012780.599691,1748012780.845201,245.511
359,mandelbrot_seq,1748012780.890643,1748012781.129985,239.342
360,mandelbrot_seq,1748012781.179624,1748012781.420530,240.907
361,mandelbrot_seq,1748012781.467639,1748012781.718289,250.650
362,mandelbrot_seq,1748012781.777633,1748012782.021725,244.092
363,mandelbrot_seq,1748012782.070681,1748012782.312309,241.629
364,mandelbrot_seq,1748012782.358660,1748012782.603025,244.365
365,mandelbrot_seq,1748012782.666658,1748012782.922763,256.105
366,mandelbrot_seq,1748012782.986671,1748012783.235004,248.332
367,mandelbrot_seq,1748012783.289641,1748012783.529597,239.956
368,mandelbrot_seq,1748012783.584692,1748012783.825274,240.582
369,mandelbrot_seq,1748012783.880606,1748012784.119747,239.141
370,mandelbrot_seq,1748012784.168668,1748012784.412351,243.684
371,mandelbrot_seq,1748012784.471645,1748012784.716010,244.366
372,mandelbrot_seq,1748012784.777632,1748012785.020521,242.890
373,mandelbrot_seq,1748012785.100659,1748012785.345388,244.731
374,mandelbrot_seq,1748012785.404655,1748012785.649645,244.991
375,mandelbrot_seq,1748012785.697655,1748012785.946534,248.880
376,mandelbrot_seq,1748012785.989644,1748012786.231601,241.958
377,mandelbrot_seq,1748012786.310657,1748012786.550790,240.134
378,mandelbrot_seq,1748012786.605687,1748012786.847016,241.330
379,mandelbrot_seq,1748012786.891648,1748012787.135974,244.327
380,mandelbrot_seq,1748012787.191708,1748012787.431633,239.926
381,mandelbrot_seq,1748012787.478690,1748012787.723069,244.380
382,mandelbrot_seq,1748012787.761643,1748012788.009855,248.212
383,mandelbrot_seq,1748012788.062665,1748012788.307228,244.564
384,mandelbrot_seq,1748012788.361655,1748012788.603315,241.659
385,mandelbrot_seq,1748012788.656646,1748012788.897214,240.568
386,mandelbrot_seq,1748012788.944592,1748012789.189354,244.761
387,mandelbrot_seq,1748012789.225631,1748012789.466807,241.177
388,mandelbrot_seq,1748012789.524637,1748012789.768526,243.889
389,mandelbrot_seq,1748012789.827679,1748012790.076020,248.341
390,mandelbrot_seq,1748012790.141670,1748012790.382447,240.778
391,mandelbrot_seq,1748012790.425655,1748012790.666391,240.737
392,mandelbrot_seq,1748012790.713612,1748012790.957993,244.381
393,mandelbrot_seq,1748012790.998653,1748012791.248347,249.695
394,mandelbrot_seq,1748012791.308652,1748012791.557943,249.291
395,mandelbrot_seq,1748012791.606672,1748012791.855207,248.535
396,mandelbrot_seq,1748012791.900635,1748012792.150403,249.769
397,mandelbrot_seq,1748012792.198661,1748012792.439330,240.670
398,mandelbrot_seq,1748012792.487648,1748012792.742772,255.125
399,mandelbrot_seq,1748012792.797610,1748012793.044528,246.919
400,mandelbrot_seq,1748012793.116662,1748012793.362091,245.430
401,mandelbrot_seq,1748012793.428625,1748012793.668853,240.229
402,mandelbrot_seq,1748012793.715652,1748012793.960579,244.927
403,mandelbrot_seq,1748012794.005642,1748012794.263405,257.764
404,mandelbrot_seq,1748012794.312683,1748012794.557652,244.970
405,mandelbrot_seq,1748012794.598711,1748012794.845132,246.421
406,mandelbrot_seq,1748012794.908611,1748012795.153019,244.409
407,mandelbrot_seq,1748012795.229654,1748012795.478787,249.134
408,mandelbrot_seq,1748012795.522647,1748012795.770840,248.194
409,mandelbrot_seq,1748012795.822644,1748012796.063950,241.307
410,mandelbrot_seq,1748012796.105643,1748012796.350195,244.552
411,mandelbrot_seq,1748012796.396649,1748012796.639551,242.902
412,mandelbrot_seq,1748012796.680661,1748012796.921782,241.121
413,mandelbrot_seq,1748012796.973635,1748012797.218321,244.686
414,mandelbrot_seq,1748012797.264638,1748012797.509129,244.492
415,mandelbrot_seq,1748012797.555686,1748012797.807291,251.605
416,mandelbrot_seq,1748012797.855656,1748012798.104574,248.918
417,mandelbrot_seq,1748012798.149639,1748012798.394907,245.269
418,mandelbrot_seq,1748012798.442656,1748012798.682983,240.327
419,mandelbrot_seq,1748012798.737689,1748012798.978768,241.079
420,mandelbrot_seq,1748012799.026640,1748012799.274260,247.620
421,mandelbrot_seq,1748012799.315617,1748012799.556009,240.392
422,mandelbrot_seq,1748012799.622659,1748012799.867367,244.709
423,mandelbrot_seq,1748012799.931662,1748012800.180360,248.698
424,mandelbrot_seq,1748012800.234647,1748012800.476855,242.209
425,mandelbrot_seq,1748012800.534658,1748012800.778953,244.295
426,mandelbrot_seq,1748012800.827639,1748012801.072075,244.437
427,mandelbrot_seq,1748012801.123627,1748012801.363927,240.300
428,mandelbrot_seq,1748012801.411655,1748012801.655831,244.177
429,mandelbrot_seq,1748012801.698643,1748012801.944735,246.092
430,mandelbrot_seq,1748012801.991642,1748012802.232467,240.825
431,mandelbrot_seq,1748012802.271614,1748012802.516881,245.267
432,mandelbrot_seq,1748012802.571620,1748012802.812106,240.486
433,mandelbrot_seq,1748012802.864634,1748012803.111762,247.129
434,mandelbrot_seq,1748012803.159649,1748012803.404659,245.011
