num_iteration,func_name,start_unix_timestamp,end_unix_timestamp,elapsed_ms
55,mandelbrot_seq,1748012689.918660,1748012690.016684,98.024
56,mandelbrot_seq,1748012690.209644,1748012690.308149,98.505
57,mandelbrot_seq,1748012690.503644,1748012690.594622,90.978
58,mandelbrot_seq,1748012690.791656,1748012690.885450,93.794
59,mandelbrot_seq,1748012691.088650,1748012691.177013,88.363
60,mandelbrot_seq,1748012691.377633,1748012691.475566,97.933
61,mandelbrot_seq,1748012691.671625,1748012691.760046,88.421
62,mandelbrot_seq,1748012691.962648,1748012692.053314,90.666
63,mandelbrot_seq,1748012692.262639,1748012692.362078,99.440
64,mandelbrot_seq,1748012692.587631,1748012692.680915,93.285
65,mandelbrot_seq,1748012692.903676,1748012692.996301,92.625
66,mandelbrot_seq,1748012693.200631,1748012693.294224,93.593
67,mandelbrot_seq,1748012693.497648,1748012693.599373,101.725
68,mandelbrot_seq,1748012693.800658,1748012693.893162,92.504
69,mandelbrot_seq,1748012694.097660,1748012694.191569,93.909
70,mandelbrot_seq,1748012694.379635,1748012694.471216,91.582
71,mandelbrot_seq,1748012694.674659,1748012694.764906,90.247
72,mandelbrot_seq,1748012694.961647,1748012695.057450,95.804
73,mandelbrot_seq,1748012695.270655,1748012695.367465,96.810
74,mandelbrot_seq,1748012695.575635,1748012695.665010,89.375
75,mandelbrot_seq,1748012695.878638,1748012695.970359,91.721
76,mandelbrot_seq,1748012696.174668,1748012696.274475,99.807
77,mandelbrot_seq,1748012696.483660,1748012696.582184,98.524
78,mandelbrot_seq,1748012696.779623,1748012696.869423,89.800
79,mandelbrot_seq,1748012697.080651,1748012697.180616,99.965
80,mandelbrot_seq,1748012697.382716,1748012697.480221,97.505
81,mandelbrot_seq,1748012697.672645,1748012697.764703,92.058
82,mandelbrot_seq,1748012697.964686,1748012698.054608,89.921
83,mandelbrot_seq,1748012698.253667,1748012698.349250,95.583
84,mandelbrot_seq,1748012698.548606,1748012698.642168,93.561
85,mandelbrot_seq,1748012698.829644,1748012698.923300,93.655
86,mandelbrot_seq,1748012699.129690,1748012699.228761,99.071
87,mandelbrot_seq,1748012699.430723,1748012699.520222,89.499
88,mandelbrot_seq,1748012699.725647,1748012699.818067,92.419
89,mandelbrot_seq,1748012700.016703,1748012700.106256,89.553
90,mandelbrot_seq,1748012700.297652,1748012700.389954,92.303
91,mandelbrot_seq,1748012700.602687,1748012700.698736,96.049
92,mandelbrot_seq,1748012700.903654,1748012701.001753,98.099
93,mandelbrot_seq,1748012701.204668,1748012701.300336,95.668
94,mandelbrot_seq,1748012701.514667,1748012701.608232,93.565
95,mandelbrot_seq,1748012701.810657,1748012701.902536,91.879
96,mandelbrot_seq,1748012702.111658,1748012702.206880,95.222
97,mandelbrot_seq,1748012702.412650,1748012702.511774,99.124
