num_iteration,func_name,start_unix_timestamp,end_unix_timestamp,elapsed_ms
98,mandelbrot_seq,1748013374.967465,1748013375.005756,38.291
99,mandelbrot_seq,1748013375.283010,1748013375.316185,33.175
100,mandelbrot_seq,1748013375.577675,1748013375.607370,29.695
101,mandelbrot_seq,1748013375.877951,1748013375.904968,27.017
102,mandelbrot_seq,1748013376.196187,1748013376.225513,29.326
103,mandelbrot_seq,1748013376.496908,1748013376.536115,39.208
104,mandelbrot_seq,1748013376.799901,1748013376.825054,25.153
105,mandelbrot_seq,1748013377.086675,1748013377.120350,33.675
106,mandelbrot_seq,1748013377.382134,1748013377.411593,29.459
107,mandelbrot_seq,1748013377.676749,1748013377.703690,26.941
108,mandelbrot_seq,1748013377.973650,1748013377.999252,25.601
109,mandelbrot_seq,1748013378.258001,1748013378.285781,27.781
110,mandelbrot_seq,1748013378.536471,1748013378.561998,25.527
111,mandelbrot_seq,1748013378.829361,1748013378.865088,35.728
112,mandelbrot_seq,1748013379.130962,1748013379.165170,34.209
113,mandelbrot_seq,1748013379.426042,1748013379.451318,25.276
114,mandelbrot_seq,1748013379.722837,1748013379.752625,29.788
115,mandelbrot_seq,1748013380.041361,1748013380.077110,35.749
116,mandelbrot_seq,1748013380.363851,1748013380.388711,24.860
117,mandelbrot_seq,1748013380.662745,1748013380.688372,25.626
118,mandelbrot_seq,1748013380.944257,1748013380.974581,30.324
119,mandelbrot_seq,1748013381.251196,1748013381.284662,33.467
120,mandelbrot_seq,1748013381.561072,1748013381.598640,37.568
121,mandelbrot_seq,1748013381.867922,1748013381.906035,38.113
122,mandelbrot_seq,1748013382.163981,1748013382.194448,30.467
123,mandelbrot_seq,1748013382.467398,1748013382.492464,25.066
124,mandelbrot_seq,1748013382.767221,1748013382.792011,24.790
125,mandelbrot_seq,1748013383.071415,1748013383.107318,35.903
126,mandelbrot_seq,1748013383.388027,1748013383.417298,29.271
127,mandelbrot_seq,1748013383.682203,1748013383.711252,29.048
128,mandelbrot_seq,1748013383.980191,1748013384.022348,42.157
129,mandelbrot_seq,1748013384.291563,1748013384.317226,25.663
130,mandelbrot_seq,1748013384.580413,1748013384.606378,25.965
131,mandelbrot_seq,1748013384.866950,1748013384.901184,34.235
132,mandelbrot_seq,1748013385.185826,1748013385.214393,28.567
133,mandelbrot_seq,1748013385.476230,1748013385.507125,30.895
134,mandelbrot_seq,1748013385.761355,1748013385.794308,32.953
135,mandelbrot_seq,1748013386.059037,1748013386.097064,38.028
136,mandelbrot_seq,1748013386.372979,1748013386.402663,29.685
137,mandelbrot_seq,1748013386.676026,1748013386.708779,32.753
138,mandelbrot_seq,1748013386.978071,1748013387.003095,25.024
139,mandelbrot_seq,1748013387.271719,1748013387.299958,28.238
140,mandelbrot_seq,1748013387.560619,1748013387.594527,33.907
141,mandelbrot_seq,1748013387.860213,1748013387.889171,28.959
142,mandelbrot_seq,1748013388.148558,1748013388.177899,29.341
143,mandelbrot_seq,1748013388.438170,1748013388.464542,26.372
144,mandelbrot_seq,1748013388.723015,1748013388.752008,28.994
145,mandelbrot_seq,1748013389.014512,1748013389.040532,26.019
146,mandelbrot_seq,1748013389.307068,1748013389.332749,25.681
147,mandelbrot_seq,1748013389.593414,1748013389.620755,27.340
148,mandelbrot_seq,1748013389.882912,1748013389.913057,30.145
149,mandelbrot_seq,1748013390.182714,1748013390.212103,29.389
150,mandelbrot_seq,1748013390.498722,1748013390.524146,25.424
151,mandelbrot_seq,1748013390.796055,1748013390.824932,28.877
152,mandelbrot_seq,1748013391.081557,1748013391.113414,31.857
153,mandelbrot_seq,1748013391.382426,1748013391.408097,25.671
154,mandelbrot_seq,1748013391.670978,1748013391.701741,30.763
155,mandelbrot_seq,1748013391.962409,1748013391.994815,32.406
156,mandelbrot_seq,1748013392.268820,1748013392.301173,32.354
157,mandelbrot_seq,1748013392.577968,1748013392.610888,32.920
158,mandelbrot_seq,1748013392.876924,1748013392.909805,32.881
159,mandelbrot_seq,1748013393.170033,1748013393.199732,29.699
160,mandelbrot_seq,1748013393.469004,1748013393.497595,28.590
161,mandelbrot_seq,1748013393.769257,1748013393.799553,30.296
162,mandelbrot_seq,1748013394.064680,1748013394.094071,29.391
163,mandelbrot_seq,1748013394.358986,1748013394.384115,25.129
164,mandelbrot_seq,1748013394.663060,1748013394.688398,25.338
165,mandelbrot_seq,1748013394.976707,1748013395.005318,28.611
166,mandelbrot_seq,1748013395.268964,1748013395.294132,25.168
167,mandelbrot_seq,1748013395.548443,1748013395.573118,24.675
168,mandelbrot_seq,1748013395.832333,1748013395.860890,28.557
169,mandelbrot_seq,1748013396.119829,1748013396.146264,26.434
170,mandelbrot_seq,1748013396.403017,1748013396.436028,33.011
171,mandelbrot_seq,1748013396.696538,1748013396.723265,26.727
172,mandelbrot_seq,1748013396.978569,1748013397.011456,32.887
173,mandelbrot_seq,1748013397.271243,1748013397.304127,32.883
174,mandelbrot_seq,1748013397.565722,1748013397.591534,25.812
175,mandelbrot_seq,1748013397.848583,1748013397.878159,29.576
176,mandelbrot_seq,1748013398.133788,1748013398.159396,25.607
177,mandelbrot_seq,1748013398.414514,1748013398.444754,30.240
178,mandelbrot_seq,1748013398.707600,1748013398.733373,25.773
179,mandelbrot_seq,1748013398.993654,1748013399.022089,28.435
180,mandelbrot_seq,1748013399.289053,1748013399.316882,27.829
181,mandelbrot_seq,1748013399.583792,1748013399.613483,29.691
182,mandelbrot_seq,1748013399.872043,1748013399.901696,29.653
183,mandelbrot_seq,1748013400.181508,1748013400.215133,33.625
184,mandelbrot_seq,1748013400.482557,1748013400.512048,29.491
185,mandelbrot_seq,1748013400.781160,1748013400.810523,29.362
186,mandelbrot_seq,1748013401.077342,1748013401.103620,26.278
187,mandelbrot_seq,1748013401.368257,1748013401.394161,25.903
188,mandelbrot_seq,1748013401.668001,1748013401.700218,32.217
189,mandelbrot_seq,1748013401.981590,1748013402.010377,28.787
190,mandelbrot_seq,1748013402.281941,1748013402.308839,26.898
191,mandelbrot_seq,1748013402.582764,1748013402.613179,30.415
192,mandelbrot_seq,1748013402.867399,1748013402.896263,28.863
193,mandelbrot_seq,1748013403.173540,1748013403.202143,28.603
194,mandelbrot_seq,1748013403.471373,1748013403.500830,29.457
195,mandelbrot_seq,1748013403.760893,1748013403.793001,32.108
196,mandelbrot_seq,1748013404.056754,1748013404.085827,29.072
197,mandelbrot_seq,1748013404.343062,1748013404.372254,29.192
198,mandelbrot_seq,1748013404.635772,1748013404.670985,35.213
199,mandelbrot_seq,1748013404.943067,1748013404.972334,29.267
200,mandelbrot_seq,1748013405.250555,1748013405.276102,25.547
201,mandelbrot_seq,1748013405.541443,1748013405.567210,25.766
202,mandelbrot_seq,1748013405.846469,1748013405.879954,33.485
203,mandelbrot_seq,1748013406.147003,1748013406.179431,32.429
204,mandelbrot_seq,1748013406.444231,1748013406.470178,25.947
205,mandelbrot_seq,1748013406.757688,1748013406.784686,26.998
206,mandelbrot_seq,1748013407.073189,1748013407.110523,37.334
207,mandelbrot_seq,1748013407.395139,1748013407.420031,24.892
208,mandelbrot_seq,1748013407.702489,1748013407.738173,35.685
209,mandelbrot_seq,1748013408.001667,1748013408.031985,30.318
210,mandelbrot_seq,1748013408.297055,1748013408.325835,28.780
211,mandelbrot_seq,1748013408.597672,1748013408.626749,29.077
212,mandelbrot_seq,1748013408.899140,1748013408.933068,33.928
213,mandelbrot_seq,1748013409.201476,1748013409.234747,33.271
214,mandelbrot_seq,1748013409.490291,1748013409.517121,26.830
215,mandelbrot_seq,1748013409.789966,1748013409.823724,33.758
216,mandelbrot_seq,1748013410.096807,1748013410.126603,29.797
217,mandelbrot_seq,1748013410.389309,1748013410.429781,40.471
218,mandelbrot_seq,1748013410.706059,1748013410.736613,30.553
219,mandelbrot_seq,1748013411.011174,1748013411.052325,41.152
220,mandelbrot_seq,1748013411.313319,1748013411.342342,29.023
221,mandelbrot_seq,1748013411.602024,1748013411.627240,25.217
222,mandelbrot_seq,1748013411.903250,1748013411.928249,24.999
223,mandelbrot_seq,1748013412.204653,1748013412.234022,29.370
224,mandelbrot_seq,1748013412.499268,1748013412.530584,31.316
225,mandelbrot_seq,1748013412.803068,1748013412.833594,30.526
226,mandelbrot_seq,1748013413.112146,1748013413.145426,33.280
227,mandelbrot_seq,1748013413.427192,1748013413.456035,28.843
228,mandelbrot_seq,1748013413.723923,1748013413.753416,29.492
229,mandelbrot_seq,1748013414.013416,1748013414.041408,27.992
230,mandelbrot_seq,1748013414.307872,1748013414.337370,29.498
231,mandelbrot_seq,1748013414.610936,1748013414.637349,26.413
232,mandelbrot_seq,1748013414.900992,1748013414.930385,29.393
233,mandelbrot_seq,1748013415.188935,1748013415.218087,29.152
234,mandelbrot_seq,1748013415.474047,1748013415.506803,32.756
235,mandelbrot_seq,1748013415.776645,1748013415.806385,29.740
236,mandelbrot_seq,1748013416.071203,1748013416.100176,28.973
237,mandelbrot_seq,1748013416.368912,1748013416.398686,29.774
238,mandelbrot_seq,1748013416.659744,1748013416.686271,26.527
239,mandelbrot_seq,1748013416.941996,1748013416.974679,32.682
240,mandelbrot_seq,1748013417.245853,1748013417.275639,29.786
241,mandelbrot_seq,1748013417.552503,1748013417.578580,26.077
242,mandelbrot_seq,1748013417.861065,1748013417.891310,30.245
243,mandelbrot_seq,1748013418.166052,1748013418.195817,29.765
244,mandelbrot_seq,1748013418.465637,1748013418.491938,26.300
245,mandelbrot_seq,1748013418.749839,1748013418.774950,25.110
246,mandelbrot_seq,1748013419.037423,1748013419.062951,25.529
247,mandelbrot_seq,1748013419.338721,1748013419.366557,27.836
248,mandelbrot_seq,1748013419.631378,1748013419.660961,29.583
249,mandelbrot_seq,1748013419.921082,1748013419.950858,29.776
250,mandelbrot_seq,1748013420.217009,1748013420.246999,29.990
251,mandelbrot_seq,1748013420.501297,1748013420.528450,27.153
252,mandelbrot_seq,1748013420.793212,1748013420.828519,35.306
253,mandelbrot_seq,1748013421.086659,1748013421.117638,30.979
254,mandelbrot_seq,1748013421.375846,1748013421.401080,25.234
255,mandelbrot_seq,1748013421.665768,1748013421.694320,28.553
256,mandelbrot_seq,1748013421.955454,1748013421.980055,24.601
257,mandelbrot_seq,1748013422.244421,1748013422.270379,25.958
258,mandelbrot_seq,1748013422.547930,1748013422.573626,25.695
259,mandelbrot_seq,1748013422.845758,1748013422.873273,27.515
260,mandelbrot_seq,1748013423.122303,1748013423.151091,28.788
261,mandelbrot_seq,1748013423.420976,1748013423.453114,32.138
262,mandelbrot_seq,1748013423.721787,1748013423.751209,29.422
263,mandelbrot_seq,1748013424.015069,1748013424.046900,31.831
264,mandelbrot_seq,1748013424.320864,1748013424.350832,29.968
265,mandelbrot_seq,1748013424.609719,1748013424.643117,33.398
266,mandelbrot_seq,1748013424.903990,1748013424.929275,25.286
267,mandelbrot_seq,1748013425.188604,1748013425.218031,29.428
268,mandelbrot_seq,1748013425.474556,1748013425.508004,33.448
269,mandelbrot_seq,1748013425.769882,1748013425.795731,25.848
270,mandelbrot_seq,1748013426.060879,1748013426.089940,29.061
271,mandelbrot_seq,1748013426.353394,1748013426.377571,24.177
272,mandelbrot_seq,1748013426.637705,1748013426.672889,35.184
273,mandelbrot_seq,1748013426.958722,1748013426.984233,25.511
274,mandelbrot_seq,1748013427.244990,1748013427.287819,42.829
275,mandelbrot_seq,1748013427.555449,1748013427.580007,24.558
276,mandelbrot_seq,1748013427.835169,1748013427.860017,24.848
277,mandelbrot_seq,1748013428.119877,1748013428.148887,29.010
278,mandelbrot_seq,1748013428.410340,1748013428.435161,24.821
279,mandelbrot_seq,1748013428.708922,1748013428.738577,29.654
280,mandelbrot_seq,1748013429.006957,1748013429.032352,25.395
281,mandelbrot_seq,1748013429.299470,1748013429.334681,35.211
282,mandelbrot_seq,1748013429.612001,1748013429.638144,26.143
283,mandelbrot_seq,1748013429.908999,1748013429.933777,24.777
284,mandelbrot_seq,1748013430.187583,1748013430.225389,37.806
285,mandelbrot_seq,1748013430.487312,1748013430.532564,45.251
286,mandelbrot_seq,1748013430.794801,1748013430.828479,33.678
287,mandelbrot_seq,1748013431.081997,1748013431.117402,35.405
288,mandelbrot_seq,1748013431.385025,1748013431.409742,24.717
289,mandelbrot_seq,1748013431.670537,1748013431.704209,33.671
290,mandelbrot_seq,1748013431.971545,1748013431.999127,27.583
291,mandelbrot_seq,1748013432.273625,1748013432.299412,25.787
292,mandelbrot_seq,1748013432.561378,1748013432.590481,29.103
293,mandelbrot_seq,1748013432.851081,1748013432.884274,33.193
294,mandelbrot_seq,1748013433.144730,1748013433.183485,38.755
295,mandelbrot_seq,1748013433.438219,1748013433.464332,26.113
296,mandelbrot_seq,1748013433.733926,1748013433.767598,33.672
297,mandelbrot_seq,1748013434.024529,1748013434.055454,30.925
298,mandelbrot_seq,1748013434.319345,1748013434.348460,29.115
299,mandelbrot_seq,1748013434.608516,1748013434.637352,28.836
300,mandelbrot_seq,1748013434.897028,1748013434.927542,30.514
301,mandelbrot_seq,1748013435.201818,1748013435.232597,30.779
302,mandelbrot_seq,1748013435.499952,1748013435.529447,29.494
303,mandelbrot_seq,1748013435.814635,1748013435.844442,29.807
304,mandelbrot_seq,1748013436.129784,1748013436.160619,30.835
305,mandelbrot_seq,1748013436.424961,1748013436.450728,25.767
306,mandelbrot_seq,1748013436.729225,1748013436.765188,35.962
307,mandelbrot_seq,1748013437.051996,1748013437.081298,29.301
308,mandelbrot_seq,1748013437.346920,1748013437.381871,34.951
309,mandelbrot_seq,1748013437.677010,1748013437.709117,32.107
310,mandelbrot_seq,1748013437.989070,1748013438.022289,33.219
311,mandelbrot_seq,1748013438.277725,1748013438.313993,36.268
312,mandelbrot_seq,1748013438.597771,1748013438.622969,25.197
313,mandelbrot_seq,1748013438.903035,1748013438.927671,24.636
314,mandelbrot_seq,1748013439.183175,1748013439.215802,32.627
315,mandelbrot_seq,1748013439.504169,1748013439.531951,27.782
316,mandelbrot_seq,1748013439.795301,1748013439.823423,28.122
317,mandelbrot_seq,1748013440.101663,1748013440.140541,38.877
318,mandelbrot_seq,1748013440.416140,1748013440.444478,28.337
319,mandelbrot_seq,1748013440.719510,1748013440.751829,32.319
320,mandelbrot_seq,1748013441.027251,1748013441.056885,29.634
321,mandelbrot_seq,1748013441.323955,1748013441.349516,25.562
322,mandelbrot_seq,1748013441.606368,1748013441.634913,28.544
323,mandelbrot_seq,1748013441.897025,1748013441.935786,38.760
324,mandelbrot_seq,1748013442.193667,1748013442.221188,27.521
325,mandelbrot_seq,1748013442.486185,1748013442.518951,32.766
326,mandelbrot_seq,1748013442.782972,1748013442.818022,35.050
327,mandelbrot_seq,1748013443.090204,1748013443.118912,28.708
328,mandelbrot_seq,1748013443.391974,1748013443.424815,32.841
329,mandelbrot_seq,1748013443.694583,1748013443.720115,25.532
330,mandelbrot_seq,1748013444.006823,1748013444.042700,35.877
331,mandelbrot_seq,1748013444.309304,1748013444.349039,39.735
332,mandelbrot_seq,1748013444.607181,1748013444.636607,29.426
333,mandelbrot_seq,1748013444.920901,1748013444.949978,29.077
334,mandelbrot_seq,1748013445.212376,1748013445.253255,40.879
335,mandelbrot_seq,1748013445.518303,1748013445.543782,25.478
336,mandelbrot_seq,1748013445.812572,1748013445.841845,29.273
337,mandelbrot_seq,1748013446.107975,1748013446.134123,26.148
338,mandelbrot_seq,1748013446.405578,1748013446.431936,26.358
339,mandelbrot_seq,1748013446.694870,1748013446.726969,32.099
340,mandelbrot_seq,1748013447.004587,1748013447.041245,36.658
341,mandelbrot_seq,1748013447.307976,1748013447.344803,36.827
342,mandelbrot_seq,1748013447.606016,1748013447.637121,31.105
343,mandelbrot_seq,1748013447.917429,1748013447.950197,32.768
344,mandelbrot_seq,1748013448.221911,1748013448.247514,25.602
345,mandelbrot_seq,1748013448.512954,1748013448.541320,28.366
346,mandelbrot_seq,1748013448.805405,1748013448.838328,32.923
347,mandelbrot_seq,1748013449.098420,1748013449.131934,33.514
348,mandelbrot_seq,1748013449.407077,1748013449.435253,28.176
349,mandelbrot_seq,1748013449.711670,1748013449.740185,28.514
350,mandelbrot_seq,1748013450.001875,1748013450.034382,32.507
351,mandelbrot_seq,1748013450.297744,1748013450.326428,28.684
352,mandelbrot_seq,1748013450.595628,1748013450.621647,26.019
353,mandelbrot_seq,1748013450.894956,1748013450.927979,33.023
354,mandelbrot_seq,1748013451.199510,1748013451.224331,24.821
355,mandelbrot_seq,1748013451.527013,1748013451.552023,25.010
356,mandelbrot_seq,1748013451.821691,1748013451.850304,28.613
357,mandelbrot_seq,1748013452.135140,1748013452.159889,24.749
358,mandelbrot_seq,1748013452.434697,1748013452.468154,33.457
359,mandelbrot_seq,1748013452.727004,1748013452.758367,31.364
360,mandelbrot_seq,1748013453.039970,1748013453.068457,28.487
361,mandelbrot_seq,1748013453.323570,1748013453.357680,34.110
362,mandelbrot_seq,1748013453.638682,1748013453.671904,33.222
363,mandelbrot_seq,1748013453.939831,1748013453.972909,33.078
364,mandelbrot_seq,1748013454.251172,1748013454.276346,25.175
365,mandelbrot_seq,1748013454.536164,1748013454.570112,33.949
366,mandelbrot_seq,1748013454.848958,1748013454.875417,26.459
367,mandelbrot_seq,1748013455.148352,1748013455.177114,28.763
368,mandelbrot_seq,1748013455.460118,1748013455.491875,31.757
369,mandelbrot_seq,1748013455.767698,1748013455.801605,33.907
370,mandelbrot_seq,1748013456.069168,1748013456.103251,34.084
371,mandelbrot_seq,1748013456.374040,1748013456.406281,32.240
372,mandelbrot_seq,1748013456.674529,1748013456.707791,33.262
373,mandelbrot_seq,1748013456.975107,1748013457.006898,31.790
374,mandelbrot_seq,1748013457.270270,1748013457.299155,28.885
375,mandelbrot_seq,1748013457.566322,1748013457.590935,24.613
376,mandelbrot_seq,1748013457.866141,1748013457.895272,29.130
377,mandelbrot_seq,1748013458.155511,1748013458.184728,29.217
378,mandelbrot_seq,1748013458.446835,1748013458.480315,33.480
379,mandelbrot_seq,1748013458.758466,1748013458.788857,30.391
380,mandelbrot_seq,1748013459.050673,1748013459.076487,25.814
381,mandelbrot_seq,1748013459.339941,1748013459.368544,28.603
382,mandelbrot_seq,1748013459.638063,1748013459.675175,37.112
383,mandelbrot_seq,1748013459.940939,1748013459.977863,36.923
384,mandelbrot_seq,1748013460.240245,1748013460.285248,45.002
385,mandelbrot_seq,1748013460.546276,1748013460.570285,24.009
386,mandelbrot_seq,1748013460.847321,1748013460.880554,33.234
387,mandelbrot_seq,1748013461.151215,1748013461.184762,33.547
388,mandelbrot_seq,1748013461.468119,1748013461.505035,36.916
389,mandelbrot_seq,1748013461.791033,1748013461.819200,28.167
390,mandelbrot_seq,1748013462.102160,1748013462.132202,30.041
391,mandelbrot_seq,1748013462.402170,1748013462.431174,29.004
392,mandelbrot_seq,1748013462.689444,1748013462.715110,25.666
393,mandelbrot_seq,1748013462.994259,1748013463.029267,35.008
394,mandelbrot_seq,1748013463.290735,1748013463.324426,33.691
395,mandelbrot_seq,1748013463.593102,1748013463.621978,28.876
396,mandelbrot_seq,1748013463.893117,1748013463.923098,29.980
397,mandelbrot_seq,1748013464.204520,1748013464.235205,30.685
398,mandelbrot_seq,1748013464.494997,1748013464.523808,28.811
399,mandelbrot_seq,1748013464.788667,1748013464.818436,29.768
400,mandelbrot_seq,1748013465.093921,1748013465.119446,25.525
401,mandelbrot_seq,1748013465.379811,1748013465.405475,25.664
402,mandelbrot_seq,1748013465.664109,1748013465.693232,29.123
403,mandelbrot_seq,1748013465.954980,1748013465.985558,30.578
404,mandelbrot_seq,1748013466.248699,1748013466.275168,26.469
405,mandelbrot_seq,1748013466.540187,1748013466.564959,24.772
406,mandelbrot_seq,1748013466.838118,1748013466.870910,32.792
407,mandelbrot_seq,1748013467.148554,1748013467.180264,31.710
408,mandelbrot_seq,1748013467.435263,1748013467.467021,31.758
409,mandelbrot_seq,1748013467.728783,1748013467.758507,29.724
410,mandelbrot_seq,1748013468.023054,1748013468.051972,28.919
411,mandelbrot_seq,1748013468.315513,1748013468.345429,29.916
412,mandelbrot_seq,1748013468.608187,1748013468.637060,28.873
413,mandelbrot_seq,1748013468.897783,1748013468.930518,32.735
414,mandelbrot_seq,1748013469.205507,1748013469.236197,30.690
415,mandelbrot_seq,1748013469.499033,1748013469.531022,31.989
416,mandelbrot_seq,1748013469.817768,1748013469.847425,29.658
417,mandelbrot_seq,1748013470.150141,1748013470.186137,35.996
418,mandelbrot_seq,1748013470.464794,1748013470.494365,29.571
419,mandelbrot_seq,1748013470.776204,1748013470.801761,25.557
420,mandelbrot_seq,1748013471.062385,1748013471.093844,31.459
421,mandelbrot_seq,1748013471.358320,1748013471.387485,29.165
422,mandelbrot_seq,1748013471.646785,1748013471.671974,25.188
423,mandelbrot_seq,1748013471.951974,1748013471.976679,24.705
424,mandelbrot_seq,1748013472.250618,1748013472.277145,26.527
425,mandelbrot_seq,1748013472.544431,1748013472.569906,25.475
426,mandelbrot_seq,1748013472.830681,1748013472.860254,29.572
427,mandelbrot_seq,1748013473.120160,1748013473.149453,29.293
428,mandelbrot_seq,1748013473.408797,1748013473.434291,25.494
429,mandelbrot_seq,1748013473.703610,1748013473.730809,27.199
430,mandelbrot_seq,1748013473.994943,1748013474.020375,25.432
431,mandelbrot_seq,1748013474.283767,1748013474.315222,31.455
432,mandelbrot_seq,1748013474.573641,1748013474.601616,27.975
